,link,id,host,date,Availability,Year,Floor,LoyerNet,Charges,Space,Street,Zip,City,Latitude,Longitude,chambre,séjour,cuisine,wc,hall,outdoors,cave,réduit,Entrée,stores,Description,TotalRent,NearestStop,TimeToNearestStop
799,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/galland-cie-254/appartement-2-pieces-276152
",276152,"Immobilier
","2020-02-23
",maintenant										</span>,-1,3,1350,100,47,Chemin de Rionza 11,1020.0,Renens,46.5246459,6.5999496,1,1,1,2,1,1,1,0,0,0,"<p>Immeuble avec ascenseur situé dans un quartier dynamique avec toutes les commodités à proximité immédiate, métro, bus et magasins. Accès autoroutier facile.<br>Comprenant : hall, séjour, une chambre, cuisine agencée, salle de bains/WC, balcon et cave.</p>",1450,Provence,3.1550024978907105
800,"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/bernard-nicod-siege-400/appartement-1-piece-2eme-etage-prilly-27619
",27619,"Immobilier
","2020-02-23
",maintenant										</span>,-1,2,-1,40,23,Avenue de Floréal 9,1008.0,Prilly,46.534381,6.602202,0,0,0,0,0,1,0,0,0,0,<p>Balcon - Tranquillité - Verdure - A proximité des écoles - A proximité transp. publics</p>,39,Provence,12.82619847930826
801,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/stutz-immobilier-911/studio-meuble-possibilite-location-courte-duree-276305
",276305,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,-1,930,70,22,30 Place Chauderon,1003.0,Lausanne,46.5238367,6.623951400000001,0,0,0,0,0,0,0,0,0,0,<p>Les loyers sont fixés selon la durée de la location :<br>dès 1 an de location : CHF 930.-- + 70.-- (+ 3 mois garantie bancaire =  2'790.--)<br>dès 6 mois de location : CHF 1'100.-- + 70.-- (+ 3 mois garantie bancaire =  3'300.--)<br>de 3 à 5 mois : CHF 1'200.-- + 70.-- (+ 3 mois garantie bancaire = 3'600.--)<br>de 1 à 2 mois : CHF 1'400.-- + 70.-- (+ 2 mois garantie bancaire = 2'800.--)</p>,1000,Vigie,6.30561732058614
802,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-1-piece-3eme-etage-lausanne-277696
",277696,"Immobilier
","2020-02-23
",mai 2020										</span>,-1,3,-1,120,35,Rue des Crêtes 12,1018.0,Lausanne,46.5295423,6.631299799999999,0,0,0,0,0,0,0,0,0,0,<p>Loyer et charges à définir.</p>,119,Lausanne-Flon,13.561817990888505
803,"https://www.immobilier.ch/fr/louer/appartement/vaud/ecublens/pbbg-gerances-gestions-immobilieres-271/bel-appartement-mezzanine-45-pieces-3eme-etage-277792
",277792,"Immobilier
","2020-02-23
",mars 2020										</span>,-1,-1,2850,100,144,Route de la Brûlée 6A,1024.0,Ecublens,46.52853560000001,6.561138099999999,2,1,1,4,1,1,1,0,0,0,"<p>Immeuble récent construit en 2009 avec panneaux solaires et belle place de jeux aménagée. <br><br>Dans un quartier calme et familial, proche de toutes les commodités. <br><br>Très bel appartement d'environ 144² au 3ème étage étage, composé comme suit: <br><br>- Hall avec armoire murale<br>- Cuisine ouverte entièrement agencée<br>- Séjour<br>- Coin à manger<br>- 1 salle de bains/WC<br>- 1 salle de douche/WC<br>- 2 chambres à coucher<br>- 1 grande mezzanine<br>- 1 grand balcon<br>- 1 cave<br><br>Appartement disponible au 1er mars 2020.<br><br>Pour les visites merci de contacter le locataire actuel Monsieur Favre</p>",2950,Cerisaie,2.5485214297219496
804,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/disponible-suite-quartier-montchoisi-278218
",278218,"Immobilier
","2020-02-23
",No info,1936,4,2030,280,89,,,-1,46.5111369,6.6345443,1,2,1,2,1,0,1,1,0,0,"<p>Bel appartement situé au 4ème étage d'un immeuble locatif en face de la piscine de Montchoisi.<br><br>Le logement se compose comme suit : hall d'entrée, séjour spacieux avec coin à manger et cuisine ouverte partiellement agencée. Partie nuit : grande chambre à coucher avec réduit attenant, salle-de-bains/WC. Une cave et un grenier complètent le bien.<br><br>BAIL DE DUREE DETERMINEE DE 5 ANS. POSSIBILITES DE RESILIATION PAR LE LOCATAIRE PENDANT LA DUREE FIXE<br><br>Possibilité de louer une place de parc intérieure en sus. <br><br>Votre dossier d'inscription doit comporter les pièces suivantes, pour tous les titulaires du bail, y compris l’éventuel garant : <br><br>- Demande d'inscription dûment remplie, datée et signée (à télécharger sur notre site internet)<br>- Copie de vos 3 dernières fiches de salaire<br>- Attestation originale de l’Office des poursuites, datant de moins de 3 mois<br>- Copie de votre pièce d'identité (si nationalité suisse) ou permis de séjour<br><br>Les dossiers doivent être envoyés par poste ou déposés directement à notre agence (pas de fax ni de mail)<br><br>Seuls les dossiers complets et transmis correctement seront pris en considération</p>",2310,Lausanne-Flon,14.147459315913478
805,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/wincasa-siege-602/magnifique-25-pieces-louer-centre-ville-lausanne-278468
",278468,"Immobilier
","2020-02-23
",maintenant										</span>,1900,5,2230,150,75,Rue Caroline 8,1000.0,Lausanne,46.5209703,6.6378267000000015,1,0,1,1,0,1,0,0,0,0,"<p>A louer dès de suite ou à convenir, splendide appartement de 75m2 au 5ème étage, situé en plein centre-ville de Lausanne.<br><br>Cet objet comprenant:<br><br><br> - Une chambre à coucher<br> - Un espace bureau<br> - Une salle de bains avec baignoire<br> - Une grande cuisine totalement agencée<br> - Spacieuses pièces à vivre avec parquet <br> - Un balcon<br><br>Afin de visiter cet appartement, nous vous laissons le soin de prendre contact avec la concierge, Mme Roel.<br><br>En cas d'intérêt, merci de nous transmettre :<br>- formulaire d'inscription (disponible sur www.wincasa.ch)<br>- copie de pièce d'identité<br>- 3 dernières fiches de salaire<br>- extrait de l'office des poursuites datant de moins de deux mois</p>",2380,Lausanne-Flon,9.067747747806042
806,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/st-clerc-immobilier-785/appartement-35-pieces-3eme-etage-281978
",281978,"Immobilier
","2020-02-23
",juillet 2020										</span>,-1,3,1400,-1,-1,,,-1,46.5389787,6.5837948000000015,2,1,1,2,1,1,0,0,0,0,"<p>A louer, appartement de 3.5 pièces au 3ème étage composé comme suit:<br><br>2 chambres<br>1 hall<br>1 cuisine<br>1 séjour<br>1 salle de bains/WC<br>1 balcon<br><br>Le montant des charges s'élèvent à CHF 155.00/ mois.<br><br>Pour les visites, merci de prendre contact avec nos bureaux.</p>",1399,Renens,5.315859451060311
807,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/wincasa-siege-602/lumineux-35-pieces-moderne-grand-balcon-282028
",282028,"Immobilier
","2020-02-23
",No info,2009,3,2450,255,98,,,-1,46.5308977,6.6259495,2,2,1,1,1,1,0,0,0,0,"<p>Lumineux logement se trouvant dans le quartier verdoyant de Beaulieu à Lausanne.<br><br>Cet appartement comprend :<br><br>- Un hall d'entrée avec armoires murales<br>- Une cuisine agencée moderne<br>- Un séjour lumineux avec grand balcon (style veranda)<br>- 2 chambres à coucher avec parquet, dont l'une avec un cagibis <br>- 1 salle de douche spacieuse avec colonne de lavage<br><br>En cas d'intérêt, merci de nous transmettre les documents suivants:<br><br>- Demande de location (www.wincasa.ch)<br>- Copie de l'extrait de l'Office des poursuites (moins de 2 mois)<br>- Copie des trois dernières fiches de salaire<br>- Copie de la carte d'identité ou du permis de séjour</p>",2705,Vigie,12.26075151508343
808,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/environnement-calme-verdoyant-282117
",282117,"Immobilier
","2020-02-23
",No info,-1,1,1650,245,87,Chemin du Furet 13,1018.0,Lausanne,46.5406964,6.6257003,2,2,1,3,1,1,1,0,0,0,"<p>Aménagé dans un immeuble locatif, spacieux logement bénéficiant de calme et dans un environnement verdoyant.<br><br>Il se compose comme suit <br>- 1 hall d'entrée avec une armoire murale,<br>- 1 grand séjour donnant accès au balcon,<br>- 2 chambres à coucher,<br>- 1 cuisine agencée,<br>- 1 salle-de-bains/WC,<br>- 1 WC séparé, <br>- 1 cave.<br><br>Possibilité de louer une place de parc intérieure en sus.<br><br>BAUX DE DUREE DETERMINEE DE 5 ANS NON RENOUVELABLE. POSSIBILITE UNILATERALE POUR LE LOCATAIRE DE RESILIER PENDANT LA DUREE DU BAIL.<br><br>En cas d'intérêt, votre dossier d’inscription doit comporter les pièces suivantes, pour tous les titulaires du bail, y compris l’éventuel garant : <br>- Demande d’inscription dûment remplie, datée et signée (à télécharger sur notre site internet)<br>- Copie de vos 3 dernières fiches de salaire<br>- Attestation originale de l’Office des poursuites, datant de moins de 3 mois<br>- Copie de votre pièce d’identité (si nationalité suisse) ou permis de séjour<br><br>Les dossiers doivent être envoyés par poste ou déposés directement à notre agence (pas de fax ni de mail).<br>Seuls les dossiers complets seront pris en considération.</p>",1895,Vigie,24.412458667177738
809,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/bel-air-1-magnifique-logement-tour-9e-etage-284057
",284057,"Immobilier
","2020-02-23
",maintenant										</span>,-1,9,5020,483,145,Place Bel-Air 1,1003.0,Lausanne,46.5221554,6.6286717999999984,3,1,1,4,1,0,1,0,0,0,"<p>Splendide logement entièrement rénové dans la tour Bel-Air 1 à Lausanne de 5,5 pièces doté d'une vue à 360 degrés, comprenant :<br><br>- cuisine entièrement équipée,<br>- hall d'entrée spacieux,<br>- salon,<br>- 3 chambres à coucher,<br>- salle de douches/WC,<br>- salle de bains/WC,<br>- espace avec colonne de lavage intégrée,<br>- cave.<br><br>BAIL FIXE DE DURÉE DÉTERMINÉE DE 5 ANS, AVEC POSSIBILITÉS DE RESILIATION UNILATÉRALE PAR LE LOCATAIRE.<br><br>Pour les visites, veuillez prendre contact directement avec la locataire, Madame Cantos.<br><br>Uniquement après la visite, vous pouvez nous transmettre par courrier postal uniquement un dossier complet comprenant :<br><br>- fiche d'inscription (à télécharger sur notre site internet),<br>- copie de votre pièce d'identité (ou permis de séjour délivré en Suisse),<br>- 3 dernières fiches de salaire (ou justificatifs de revenus),<br>- original de l'Office des Poursuites (validité 3 mois).<br><br>Pour tout complément d'information, notre collaboratrice, Madame Nathalie Victorino, se tient à votre disposition sauf les mercredis et jeudis après-midis.</p>",5503,Lausanne-Flon,2.786738103981638
810,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/livit-ag-real-estate-management-675/quartier-calme-verdoyant-284477
",284477,"Immobilier
","2020-02-23
",maintenant										</span>,1951,2,1490,220,60,Avenue du Denantou 21-23,1006.0,Lausanne,46.5089686,6.6389687,1,1,1,0,0,0,1,1,0,0,"<p>Idéalement situé dans le quartier de Montchoisi, nous vous proposons ce logement se composant comme suit: <br><br>- Cuisine agencée (cuisinière et hotte neuves) sans lave-vaisselle <br>- Séjour avec du parquet <br>- Chambre à coucher avec du parquet <br>- Armoires murales <br>- Réduit<br>- Cave, ascenseur <br><br>Cet appartement vous offre tout le confort attendu par sa situation géographique. Vous trouverez dans le quartier divers petits commerces (épicerie, boulangerie, boucherie, fleuriste). <br>Une place de parc <br><br>Une place de parc extérieure est disponible à la location pour CHF 120.00 par mois. <br><br>Nous nous réjouissons de recevoir votre candidature!</p>",1710,Lausanne-Flon,18.94023539772522
811,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-rhone-geneve-44/magnifique-5-pieces-tres-bon-etat-deux-pas-chuv-28659
",28659,"Immobilier
","2020-02-23
",maintenant										</span>,-1,1,2237,220,82,Chemin des Allières 2,1012.0,Lausanne,46.52444600000001,6.645662,1,0,1,2,0,1,0,0,0,0,"<p>Immeuble situé à 5 minutes du CHUV, proche de toutes commodités.<br>Ce logement se compose d'une cuisine entièrement agencée et équipée, d'un salon salle à manger, de trois chambres à coucher, d'une salle de bains et d'un WC séparé. Un balcon complète ce bien.</p>",2457,Lausanne-Flon,17.770601046242145
812,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/wincasa-siege-602/spacieux-logement-proche-lausanne-288918
",288918,"Immobilier
","2020-02-23
",No info,1991,3,1700,360,85,Rue de Lausanne 71b,1020.0,Renens,46.531844,6.594050299999998,2,2,1,1,1,2,0,0,0,0,"<p>Spacieux et lumineux logement 3.5 pièces au 3ème étage d'un immeuble proche de Lausanne<br><br>L'appartement comprend :<br><br>- 1 Hall d'entrée <br>- 1 Cuisine entièrement agencée<br>- 1 Grand séjour donnant sur un agréable balcon<br>- 2 chambres <br>- 1 Salle-de-bains<br>- 1 balcon (photo illustrative)<br><br>Visite virtuelle : https://kuula.co/share/collection/7lqMr?fs=1&amp;vr=1&amp;zoom=1&amp;thumbs=1&amp;chromeless=1&amp;logo=-1<br><br>Vous souhaitez visiter? contactez notre service de conciergerie<br><br>Des places de parc peuvent être louées en sus.<br><br>En cas d'intérêt pour l'objet, merci de nous transmettre les documents suivants:<br><br>- Demande de location (www.wincasa.ch)<br>- Copie de l'extrait de l'Office des poursuites (moins de 2 mois)<br>- Copie des trois dernières fiches de salaire<br>- Copie de la carte d'identité ou du permis de séjour</p>",2060,Malley,8.203613616962441
813,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/livit-ag-real-estate-management-675/chambre-etudiants-289054
",289054,"Immobilier
","2020-02-23
",maintenant										</span>,-1,3,1065,125,39,Avenue du Temple 1-3,1020.0,Renens,46.5366378,6.5881085000000015,3,1,1,1,0,0,0,0,0,0,"<p>Chambre meublée dans un appartement de 3.5 pièces dans un immeuble moderne comprenant : <br><br>Le logement comprend: <br>- Cuisine agencée<br>- Séjour <br>- Accès WIFI<br>- Salle de douche<br>- 2 Chambres à coucher <br><br>Idéalement situé proche des transports publics, de l'UNIL et de l'EPFL.<br><br>N'hésitesz pas contactez-nous !</p>",1190,Renens,8.545307238231446
814,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-2-1-2-pieces-4eme-etage-lausanne-29371
",29371,"Immobilier
","2020-02-23
",maintenant										</span>,-1,4,1940,210,77,Chemin de la Prairie 5E,1007.0,Lausanne,46.5233542,6.606191900000002,1,1,1,0,1,0,0,0,0,0,"<p>Proche de toutes commodités<br>A 10min du centre ville de Lausanne<br>Magnifique et spacieux 2.5 pièces de 77m2<br>Comprenant: hall, séjour, cuisine agencée ouverte avec lave-vaisselle, 1 salle d'eau, 1 chambre, loggia.</p>",2150,Provence,4.305409521577976
815,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/grand-appartement-45-pieces-meuble-quartier-sous-gare-lausanne-295155
",295155,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,3,3800,-1,112,Chemin du Closelet 4,1006.0,Lausanne,46.5145272,6.6324752999999985,0,0,0,0,0,0,0,0,0,0,<p></p>,3799,Lausanne-Flon,8.906380791932785
816,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-pieces-3eme-etage-lausanne-295283
",295283,"Immobilier
","2020-02-23
",maintenant										</span>,-1,3,1540,260,71,Chemin de Champ-Soleil 26,1012.0,Lausanne,46.5225995,6.6520994999999985,2,1,1,2,1,0,0,0,0,0,"<p>Magnifique 3 pièces entièrement rénové<br><br>Hall, séjour, cuisine équipée,salle-de-bains,WC, 2 chambres.</p>",1800,Lausanne-Flon,23.294150564742537
817,"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/pbbg-gerances-gestions-immobilieres-271/magnifique-appartement-45-pieces-prilly-vue-lac-300964
",300964,"Immobilier
","2020-02-23
",maintenant										</span>,-1,-1,2390,160,99,Route des Flumeaux 6,1008.0,Prilly,46.53332320000001,6.604939,1,1,1,3,0,1,1,0,0,0,"<p>Proche de toutes les commodités, supermarchés, centre commercial et de l'arrêt de bus n°9, nous vous proposons à la location un superbe appartement de 4.5 pièces au 3e étage d'un petit immeuble, comprenant: une entrée, un grand séjour avec salle-à-manger et cuisine ouverte entièrement équipée, trois chambres, une douche/WC, une salle-de-bains/WC, un grand balcon orienté OUEST, une cave.<br>Loyer: CHF 2'390.- + 160.- de charges<br>Place de parc intérieure à CHF 150.-/mois.<br>Disponible de suite.<br>Pour les visites, veuillez contacter Solène Lingelser.<br>Pour plus d'information, veuillez contacter PBBG.</p>",2550,Provence,11.461921386510713
818,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/galland-cie-254/appartement-4-pieces-1er-etage-301241
",301241,"Immobilier
","2020-02-23
",maintenant										</span>,-1,1,2220,200,90,Avenue de Victor-Ruffy 56,1012.0,Lausanne,46.52977360000001,6.6488277999999985,3,1,1,1,0,1,1,0,0,0,"<p>Immeuble situé dans un quartier calme à proximité du centre ville. Proche des commerces et transports publics.<br>Comprenant: cuisine non agencée fermée, séjour-salle à manger, 3 chambres, salle de bain, WC séparé, balcon, cave. Garage-box disponible à CHF 250.00/mois.</p>",2420,Lausanne-Flon,24.063718548319525
819,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/zimmermann-immobilier-772/appartement131-301846
",301846,"Immobilier
","2020-02-23
",mars 2020										</span>,-1,4,1090,80,31,Avenue du Léman,1005.0,Lausanne,46.51618300000001,6.6465895,0,0,1,1,0,1,0,0,0,0,"<p>Grand logement de 1 pièce avec balcon, échappée sur le Lac, Cuisine équipée, 1 salle de bains. Immeuble avec ascenseur. Proches de toutes commodités.</p>",1170,Lausanne-Flon,18.52891958245085
820,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/appartement-duplex-coeur-lausanne-306574
",306574,"Immobilier
","2020-02-23
",No info,2012,4,2800,-1,-1,Rue du Flon 12 ,1003.0,Lausanne,46.52065020000001,6.6355795,0,0,0,0,0,0,0,0,0,0,<p></p>,2799,Lausanne-Flon,6.820599084064513
821,"https://www.immobilier.ch/fr/louer/appartement/vaud/ecublens/regie-duboux-279/chemin-foret-14-ecublens-309348
",309348,"Immobilier
","2020-02-23
",maintenant										</span>,-1,-1,1340,45,21,Forêt 14,1024.0,Ecublens,46.5400508,6.5716937999999985,0,0,1,2,0,1,0,0,0,0,"<p>Vous êtes à la recherche d'un lieu de vie simple, mais agréable, moderne et confortable. Vous souhaitez par-dessus tout être totalement libre et très mobile, pouvoir accéder au centre-ville de Lausanne, à votre lieu d'étude ou à votre lieu de travail en quelques minutes. Cet appartement est ce qu'il vous faut. Découvrez notre immeuble de 36 studios meublés. L'un d'eux est certainement conçu pour vous.<br><br>L'immeuble a pignon sur rue sur le Chemin de la Forêt dans le quartier d'Epenex. Vous voici à la frontière entre la commune d'Ecublens et les communes de Renens et de Chavannes-près-Renens, à 800 mètres de la gare de Renens, à 350 mètres de l'arrêt Epenex du M1 qui vous mènera en quelques minutes au coeur de Lausanne et à 45 minutes de l'aéroport international de Genève. Un quartier dynamique et hétérogène. Une vie agréable, en toute simplicité.<br><br>Ce studio est composé d'un coin cuisine entièrement agencé, d'une pièce principale donnant accès à une petite terrasse, une salle de douche/WC.<br><br>Vous avez la possibilité de louer une place de parc intérieure à CHF 120.-/mois en sus.<br><br>http://www.cityzen.immo/<br><br>Une visite s'impose ! Prenez contact avec le locataire M. Nayna.</p>",1385,Epenex,4.132920746380065
822,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/vpi-courtage-467/bel-appartement-oriente-plein-sud-309528
",309528,"Immobilier
","2020-02-23
",maintenant										</span>,-1,5,1640,210,53,Chemin de Rionza 21,1020.0,Renens,46.525058,6.5984965,2,0,1,2,1,1,0,0,0,0,"<p>Bel appartement entièrement rénové, orienté plein sud au 5ème étage d'un immeuble situé dans le quartier Florissant-Malley, proche de l'UNIL/EPFL.<br><br>Cet appartement comprend:<br><br>- un Hall d'entrée avec placard<br>- une salon ouvert sur balcon <br>- une cuisine agencée<br>- deux chambres <br>- une salle de bains avec baignoire &amp; WC<br>- des porte-fenêtres oscillo-battantes<br>- vue sur le Léman</p>",1850,Malley,3.1824769771693693
823,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/appartement-neuf-duplex-centre-lausanne-311153
",311153,"Immobilier
","2020-02-23
",avril 2020										</span>,2012,4,3400,-1,-1,Rue du Flon 12,1003.0,Lausanne,46.52065020000001,6.6355795,0,0,0,0,0,0,0,0,0,0,<p></p>,3399,Lausanne-Flon,6.820599084064513
824,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/grand-appartement-35-pieces-meuble-quartier-sous-gare-lausanne-311638
",311638,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,2,3200,-1,112,Chemin du Closelet 4,1006.0,Lausanne,46.5145272,6.6324752999999985,0,0,0,0,0,0,0,0,0,0,<p></p>,3199,Lausanne-Flon,8.906380791932785
825,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-1-1-2-piece-3eme-etage-lausanne-312591
",312591,"Immobilier
","2020-02-23
",maintenant										</span>,-1,3,1380,130,41,Chemin de Longeraie 4,1006.0,Lausanne,46.5155006,6.6374330000000015,0,0,1,0,0,0,0,0,0,0,"<p><br>Appartement de 1.5 pièce entièrement renové <br>Pièce à vivre, cuisine agencée et salle d'eau. <br>Commerces, transports publiques et parc à proximité</p>",1510,Lausanne-Flon,10.911383011421872
826,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-braun-276/appartement-45-pieces-313053
",313053,"Immobilier
","2020-02-23
",maintenant										</span>,-1,3,4000,500,142,,,-1,46.51592700000001,6.6411431,0,0,1,1,1,1,0,0,0,0,"<p>Hall, salle à manger, cuisine entièrement agencée, deux salles de bains, WC séparés, colonne de lavage, balcons. Une place de parc intérieure est comprise dans le loyer et une deuxième place de parc intérieure est disponible à Fr. 300.00/mois en sus du loyer.</p>",4500,Lausanne-Flon,13.692837854776773
827,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/regie-croset-404/appartement-2-pieces-5eme-etage-314202
",314202,"Immobilier
","2020-02-23
",maintenant										</span>,1962,5,1140,150,46,Avenue de Florissant 18,1020.0,Renens,46.5337457,6.5970575,1,1,1,2,1,1,0,0,0,0,"<p>Immeuble situé dans un quartier calme et verdoyant, proche des commerces, des écoles, de garderies, d'aires de jeux et divers centre sportifs tels que la patinoire de Malley et son centre de fitness facilement accessibles en transports en commun.<br>Ce logement comprend : un hall d'entrée, une chambre, séjour, cuisine agencée, salle de bains/WC et balcon. <br> <br> Pour toutes demandes d'informations de contact, nous vous invitons à consulter notre site internet www.regieducroset.ch sous l'onglet « à louer ».<br></p>",1290,Malley,10.827992427853689
828,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/regie-croset-404/appartement-2-pieces-7eme-etage-314203
",314203,"Immobilier
","2020-02-23
",maintenant										</span>,1962,7,1160,150,46,Avenue de Florissant 18,1020.0,Renens,46.5337457,6.5970575,1,1,1,2,1,1,0,0,0,0,"<p>Immeuble situé dans un quartier calme et verdoyant, proche des commerces, des écoles, de garderies, d'aires de jeux et divers centre sportifs tels que la patinoire de Malley et son centre de fitness facilement accessibles en transports en commun.<br>Ce logement comprend : hall d'entrée, une chambre, séjour, cuisine agencée, salle de bains/WC, balcon. <br> <br> Pour toutes demandes d'informations de contact, nous vous invitons à consulter notre site internet www.regieducroset.ch sous l'onglet « à louer ».<br></p>",1310,Malley,10.827992427853689
829,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/livit-ag-real-estate-management-675/pratique-meuble-315941
",315941,"Immobilier
","2020-02-23
",octobre 2020										</span>,-1,4,1125,90,19,Avenue du Temple 1-3,1020.0,Renens,46.5366378,6.5881085000000015,0,0,1,1,0,0,0,0,0,0,"<p>Nous vous louons un studio meublé proche de l'ECAL ou à 30 minutes seulement de l'EPFL qui comprend: <br><br>- Coin cuisine avec 2 plaques de cuissons, un micro-ondes encastré, réfrigérateur et lave-vaisselle format 2 pers.<br>- Canapé convertible, TV, téléréseau<br>- Accès WIFI<br>- Mobilier : 1 armoire, 2 fauteuils, 1 table, 2 chaises, un lit<br>- Salle de douche<br><br>Les transports publics se trouvent à quelques mètres du bâtiment. <br><br>Nous restons à votre disposition pour tous renseignements complémentaires.</p>",1215,Renens,8.545307238231446
830,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-duboux-279/appartement-spacieux-107m2-centre-ville-lausanne-316374
",316374,"Immobilier
","2020-02-23
",maintenant										</span>,-1,-1,2150,180,107,,,-1,46.5212116,6.6174358999999985,1,2,1,3,1,0,1,0,0,0,"<p>Immeuble idéalement situé à proximité du centre-ville de Lausanne, des transports publics et commerces.<br><br>Appartement de 4.5 pièces au 2ème étage, d'environ 107m2 comprenant :<br>- hall d'entrée<br>- cuisine agencée<br>- séjour<br>- trois chambres<br>- une salle-de-bains/wc<br>- un wc séparé<br>- une cave<br><br>Loyer et charges mensuelles :<br>Loyer net : Fr. 2'150.-<br>Charges : Fr. 180.-<br>Frais accessoires : Fr. 160.-<br><br>Pour visiter, veuillez contacter la Régie Duboux SA.<br><br>Document à remettre pour le dossier de location :<br>- Demande de location complétée,<br>- 3 dernières fiches de salaire,<br>- Copie carte d'identité ou permis de séjour, <br>- Extrait de l'office des poursuites.</p>",2330,Vigie,4.691438842326248
831,"https://www.immobilier.ch/fr/louer/appartement/vaud/ecublens/bernard-nicod-siege-400/appartement-2-1-2-pieces-ecublens-vd-31664
",31664,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,0,-1,145,48,Chemin de la Forêt 16,1024.0,Ecublens,46.540047,6.571185000000002,1,1,1,2,1,1,0,0,0,0,"<p>Proche des commerces et à 2 pas des transports publics<br>Quartier calme et verdoyant <br>Appartement de 2.5 pièces comprenant: <br>hall, séjour, cuisine agencée, salle-de-bains/WC, chambre et balcon.<br></p>",144,Epenex,4.453276109498351
832,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/rytz-cie-lausanne-575/appartement-lausanne-318230
",318230,"Immobilier
","2020-02-23
",maintenant										</span>,1973,-1,1600,-1,68,Chemin Isabelle-de-Montolieu 191,1010.0,Lausanne,46.544033,6.6437692,2,1,4,2,1,1,1,0,0,0,"<p>- Quartier de Vennes<br>- À proximité du M2<br>- Orientation est<br>- Cuisine récente<br>- Cuisine agencée<br>- Cuisine équipée<br>- Bon état<br>- Bail à durée indéterminée<br><br>Immeuble avec ascenseur entouré de verdure, situé en face d'un arrêt de bus, proche du M2 et de petits commerces et supermarchés de proximité.<br><br>Appartement de 3,5 pièces avec balcon, comprenant un hall avec armoire, un séjour/salle à manger, une cuisine récente, une salle de bains/WC, 2 chambres. <br><br>2 places de parking n° 3 et n° 27 à CHF 70.-/place<br><br><br>Acompte de charges : CHF 300.-/mois<br><br><br>Annexe : 1 cave <br><br>Avantages : Buanderie commune équipée, conciergerie sur place. Commerces et transports à proximité</p>",1599,Lausanne-Flon,37.06756532671377
833,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/superbe-appartement-neuf-pres-autoroute-319186
",319186,"Immobilier
","2020-02-23
",No info,-1,2,2600,-1,-1,Chemin des Roches 14,1010.0,Lausanne,46.5422548,6.6571458,0,0,0,0,0,0,0,0,0,0,<p></p>,2599,Lausanne-Flon,42.09501061762042
